기준연도,격자코드,통계항목,통계값
2023,11020600,cp_bnu_008,65
2023,11020600,cp_bnu_009,664
2023,11020600,cp_bnu_010,163
2023,11020600,cp_bnu_011,104
2023,11020600,cp_bnu_012,329
2023,11020600,cp_bnu_013,494
2023,11020600,cp_bnu_014,104
2023,11020600,cp_bnu_015,N/A
2023,11020600,cp_bnu_016,34
2023,11020600,cp_bnu_017,53
2023,11020600,cp_bnu_018,57
2023,11020600,cp_bnu_019,132
2023,11020650,cp_bnu_003,334
2023,11020650,cp_bnu_006,40
2023,11020650,cp_bnu_007,483
2023,11020650,cp_bnu_008,20
2023,11020650,cp_bnu_009,260
2023,11020650,cp_bnu_010,33
2023,11020650,cp_bnu_011,8
2023,11020650,cp_bnu_012,76
2023,11020650,cp_bnu_013,67
2023,11020650,cp_bnu_014,31
2023,11020650,cp_bnu_015,N/A
2023,11020650,cp_bnu_016,24
2023,11020650,cp_bnu_017,48
2023,11020650,cp_bnu_018,34
2023,11020650,cp_bnu_019,113
2023,11020670,cp_bnu_003,237
2023,11020670,cp_bnu_006,25
2023,11020670,cp_bnu_007,1352
2023,11020670,cp_bnu_008,25
2023,11020670,cp_bnu_009,295
2023,11020670,cp_bnu_010,21
2023,11020670,cp_bnu_011,13
2023,11020670,cp_bnu_012,137
2023,11020670,cp_bnu_013,80
2023,11020670,cp_bnu_014,20
2023,11020670,cp_bnu_015,N/A
2023,11020670,cp_bnu_016,25
2023,11020670,cp_bnu_017,36
2023,11020670,cp_bnu_018,39
2023,11020670,cp_bnu_019,111
2023,11020680,cp_bnu_003,56
2023,11020680,cp_bnu_005,N/A
2023,11020680,cp_bnu_006,20
2023,11020680,cp_bnu_007,362
2023,11020680,cp_bnu_008,40
2023,11020680,cp_bnu_009,228
2023,11020680,cp_bnu_010,81
2023,11020680,cp_bnu_011,26
2023,11020680,cp_bnu_012,73
2023,11020680,cp_bnu_013,104
2023,11020680,cp_bnu_014,34
2023,11020680,cp_bnu_015,N/A
2023,11020680,cp_bnu_016,46
2023,11020680,cp_bnu_017,46
2023,11020680,cp_bnu_018,31
2023,11020680,cp_bnu_019,98
2023,11020690,cp_bnu_003,673
2023,11020690,cp_bnu_006,41
2023,11020690,cp_bnu_007,9602
2023,11020690,cp_bnu_008,62
2023,11020690,cp_bnu_009,352
2023,11020690,cp_bnu_010,41
2023,11020690,cp_bnu_011,29
2023,11020690,cp_bnu_012,310
2023,11020690,cp_bnu_013,116
2023,11020690,cp_bnu_014,150
2023,11020690,cp_bnu_015,7
2023,11020690,cp_bnu_016,25
2023,11020690,cp_bnu_017,29
2023,11020690,cp_bnu_018,48
2023,11020690,cp_bnu_019,139
2023,11020700,cp_bnu_003,213
2023,11020700,cp_bnu_005,N/A
2023,11020700,cp_bnu_006,81
2023,11020700,cp_bnu_007,718
2023,11020700,cp_bnu_008,73
2023,11020700,cp_bnu_009,218
2023,11020700,cp_bnu_010,86
2023,11020700,cp_bnu_011,15
2023,11020700,cp_bnu_012,105
2023,11020700,cp_bnu_013,171
2023,11020700,cp_bnu_014,58
2023,11020700,cp_bnu_015,N/A
2023,11020700,cp_bnu_016,56
2023,11020700,cp_bnu_017,65
2023,11020700,cp_bnu_018,60
2023,11020700,cp_bnu_019,127
2023,11020710,cp_bnu_002,N/A
2023,11020710,cp_bnu_003,51
2023,11020710,cp_bnu_005,N/A
2023,11020710,cp_bnu_006,51
2023,11020710,cp_bnu_007,406
2023,11020710,cp_bnu_008,20
2023,11020710,cp_bnu_009,141
2023,11020710,cp_bnu_010,60
2023,11020710,cp_bnu_011,10
2023,11020710,cp_bnu_012,93
2023,11020710,cp_bnu_013,89
2023,11020710,cp_bnu_014,29
2023,11020710,cp_bnu_015,N/A
2023,11020710,cp_bnu_016,58
2023,11020710,cp_bnu_017,60
2023,11020710,cp_bnu_018,35
2023,11020710,cp_bnu_019,107
2023,11020720,cp_bnu_003,146
2023,11020720,cp_bnu_005,N/A
2023,11020720,cp_bnu_006,49
2023,11020720,cp_bnu_007,472
2023,11020720,cp_bnu_008,20
2023,11020720,cp_bnu_009,85
2023,11020720,cp_bnu_010,51
2023,11020720,cp_bnu_011,10
2023,11020720,cp_bnu_012,64
2023,11020720,cp_bnu_013,88
2023,11020720,cp_bnu_014,22
2023,11020720,cp_bnu_015,N/A
2023,11020720,cp_bnu_016,70
2023,11020720,cp_bnu_017,25
2023,11020720,cp_bnu_018,37
2023,11020720,cp_bnu_019,94
2023,11020730,cp_bnu_003,290
2023,11020730,cp_bnu_006,32
2023,11020730,cp_bnu_007,446
2023,11020730,cp_bnu_008,9
2023,11020730,cp_bnu_009,108
2023,11020730,cp_bnu_010,28
2023,11020730,cp_bnu_011,6
2023,11020730,cp_bnu_012,90
2023,11020730,cp_bnu_013,51
2023,11020730,cp_bnu_014,22
