기준연도,격자코드,통계항목,통계값
2023,23070580,to_em_020,17010
2023,23070610,to_em_020,6386
2023,23070620,to_em_020,17698
2023,23070630,to_em_020,4482
2023,23070640,to_em_020,4523
2023,23080510,to_em_020,20557
2023,23080531,to_em_020,19078
2023,23080541,to_em_020,8056
2023,23080550,to_em_020,944
2023,23080560,to_em_020,777
2023,23080580,to_em_020,5201
2023,23080590,to_em_020,14365
2023,23080600,to_em_020,1596
2023,23080620,to_em_020,25358
2023,23080630,to_em_020,2778
2023,23080640,to_em_020,13756
2023,23080650,to_em_020,6817
2023,23080730,to_em_020,19682
2023,23080740,to_em_020,13310
2023,23080780,to_em_020,8636
2023,23080790,to_em_020,9978
2023,23080800,to_em_020,8992
2023,23080810,to_em_020,4268
2023,23080840,to_em_020,33111
2023,23080850,to_em_020,5570
2023,23080860,to_em_020,4629
2023,23080870,to_em_020,4904
2023,23080880,to_em_020,6574
2023,23090520,to_em_020,6864
2023,23090540,to_em_020,2025
2023,23090560,to_em_020,3339
2023,23090570,to_em_020,2080
2023,23090590,to_em_020,8584
2023,23090600,to_em_020,9340
2023,23090610,to_em_020,7511
2023,23090620,to_em_020,4951
2023,23090650,to_em_020,11401
2023,23090660,to_em_020,3324
2023,23090670,to_em_020,2391
2023,23090680,to_em_020,5832
2023,23090690,to_em_020,10355
2023,23090700,to_em_020,8499
2023,23090710,to_em_020,2939
2023,23090720,to_em_020,4815
2023,23090730,to_em_020,5471
2023,23090740,to_em_020,3239
2023,23090750,to_em_020,7742
2023,23090760,to_em_020,6750
2023,23090770,to_em_020,17181
2023,23510110,to_em_020,10028
2023,23510310,to_em_020,2441
2023,23510320,to_em_020,2398
2023,23510330,to_em_020,3052
2023,23510340,to_em_020,1699
2023,23510350,to_em_020,1064
2023,23510360,to_em_020,956
2023,23510370,to_em_020,915
2023,23510380,to_em_020,426
2023,23510390,to_em_020,697
2023,23510400,to_em_020,697
2023,23510410,to_em_020,840
2023,23510420,to_em_020,118
2023,23520310,to_em_020,625
2023,23520320,to_em_020,475
2023,23520330,to_em_020,1396
2023,23520340,to_em_020,407
2023,23520350,to_em_020,553
2023,23520360,to_em_020,387
2023,23520370,to_em_020,3805
2023,24010510,to_em_020,21815
2023,24010540,to_em_020,2951
2023,24010560,to_em_020,4672
2023,24010580,to_em_020,1922
2023,24010590,to_em_020,2571
2023,24010610,to_em_020,1364
2023,24010620,to_em_020,2439
2023,24010630,to_em_020,2639
2023,24010640,to_em_020,14200
2023,24010680,to_em_020,6428
2023,24010710,to_em_020,3161
2023,24010720,to_em_020,2385
2023,24010730,to_em_020,3580
2023,24020510,to_em_020,3646
2023,24020530,to_em_020,568
2023,24020540,to_em_020,8156
2023,24020550,to_em_020,4306
2023,24020560,to_em_020,6745
2023,24020570,to_em_020,18616
2023,24020580,to_em_020,7862
2023,24020590,to_em_020,14462
2023,24020600,to_em_020,5734
2023,24020610,to_em_020,4471
2023,24020620,to_em_020,3247
2023,24020630,to_em_020,2495
2023,24020640,to_em_020,21964
2023,24020660,to_em_020,36976
2023,24020670,to_em_020,10323
2023,24020680,to_em_020,4786
2023,24020690,to_em_020,5380
2023,24020700,to_em_020,4355
2023,24030510,to_em_020,3079
2023,24030520,to_em_020,1493
2023,24030530,to_em_020,1596
2023,24030540,to_em_020,3486
2023,24030570,to_em_020,2656
2023,24030600,to_em_020,3204
2023,24030610,to_em_020,2676
2023,24030620,to_em_020,2714
2023,24030630,to_em_020,3540
2023,24030640,to_em_020,5528
2023,24030650,to_em_020,2580
2023,24030670,to_em_020,11128
2023,24030680,to_em_020,6337
2023,24030690,to_em_020,6795
2023,24030700,to_em_020,1619
2023,24030710,to_em_020,6118
2023,24030720,to_em_020,3661
2023,24040510,to_em_020,5689
2023,24040540,to_em_020,7957
2023,24040550,to_em_020,3773
2023,24040560,to_em_020,10374
2023,24040570,to_em_020,19196
2023,24040580,to_em_020,4321
2023,24040590,to_em_020,6493
2023,24040600,to_em_020,2800
2023,24040610,to_em_020,5227
2023,24040620,to_em_020,4709
2023,24040630,to_em_020,2281
2023,24040640,to_em_020,6414
2023,24040650,to_em_020,3503
2023,24040660,to_em_020,1998
2023,24040670,to_em_020,2113
2023,24040680,to_em_020,5349
2023,24040690,to_em_020,2827
2023,24040700,to_em_020,4634
2023,24040710,to_em_020,4093
2023,24040720,to_em_020,4599
2023,24040730,to_em_020,4045
2023,24040740,to_em_020,1147
2023,24040780,to_em_020,5969
2023,24040800,to_em_020,19472
2023,24040810,to_em_020,32299
2023,24040820,to_em_020,5350
2023,24040831,to_em_020,4546
2023,24050511,to_em_020,1613
2023,24050512,to_em_020,7179
2023,24050513,to_em_020,1290
2023,24050514,to_em_020,11343
2023,24050515,to_em_020,10673
2023,24050516,to_em_020,14855
2023,24050517,to_em_020,16961
2023,24050518,to_em_020,1963
2023,24050519,to_em_020,1492
2023,24050521,to_em_020,8357
2023,24050540,to_em_020,2658
2023,24050580,to_em_020,12732
2023,24050590,to_em_020,2551
2023,24050600,to_em_020,5789
2023,24050630,to_em_020,39617
2023,24050650,to_em_020,866
2023,24050660,to_em_020,18697
2023,24050670,to_em_020,2100
2023,24050690,to_em_020,6742
2023,24050710,to_em_020,5599
2023,24050740,to_em_020,5156
2023,25010530,to_em_020,6635
2023,25010550,to_em_020,3012
2023,25010560,to_em_020,1231
2023,25010570,to_em_020,4844
2023,25010600,to_em_020,3921
2023,25010630,to_em_020,4543
2023,25010640,to_em_020,6202
2023,25010650,to_em_020,10328
2023,25010680,to_em_020,2265
2023,25010730,to_em_020,589
2023,25010750,to_em_020,9358
2023,25010760,to_em_020,11140
2023,25010770,to_em_020,2751
2023,25010780,to_em_020,2987
2023,25010790,to_em_020,3560
2023,25010800,to_em_020,5980
2023,25020510,to_em_020,18447
2023,25020530,to_em_020,3770
2023,25020540,to_em_020,4000
2023,25020550,to_em_020,13055
2023,25020560,to_em_020,2054
2023,25020570,to_em_020,3806
2023,25020580,to_em_020,6136
2023,25020590,to_em_020,4002
2023,25020600,to_em_020,3735
2023,25020620,to_em_020,9576
2023,25020630,to_em_020,3086
2023,25020640,to_em_020,2779
2023,25020650,to_em_020,3362
2023,25020660,to_em_020,4130
2023,25020670,to_em_020,5943
2023,25020680,to_em_020,2445
2023,25020690,to_em_020,10517
2023,25030510,to_em_020,6046
2023,25030511,to_em_020,3594
2023,25030512,to_em_020,10487
2023,25030520,to_em_020,4864
2023,25030530,to_em_020,4693
2023,25030540,to_em_020,3716
2023,25030550,to_em_020,5392
2023,25030560,to_em_020,4337
2023,25030570,to_em_020,21608
2023,25030590,to_em_020,15853
2023,25030600,to_em_020,45171
2023,25030610,to_em_020,9386
2023,25030620,to_em_020,2008
2023,25030630,to_em_020,4231
2023,25030640,to_em_020,5826
2023,25030650,to_em_020,5336
2023,25030660,to_em_020,8257
2023,25030670,to_em_020,7541
2023,25030680,to_em_020,1578
2023,25030690,to_em_020,7653
2023,25030710,to_em_020,2411
2023,25030720,to_em_020,6312
2023,25030730,to_em_020,9747
2023,25030740,to_em_020,2635
2023,25040540,to_em_020,32413
2023,25040550,to_em_020,34932
2023,25040570,to_em_020,20549
2023,25040590,to_em_020,13163
2023,25040610,to_em_020,7691
2023,25040630,to_em_020,33298
2023,25040640,to_em_020,21135
2023,25040660,to_em_020,9827
2023,25040670,to_em_020,7974
2023,25040680,to_em_020,12487
2023,25040690,to_em_020,11217
2023,25040700,to_em_020,4926
2023,25040710,to_em_020,6975
2023,25050510,to_em_020,15680
2023,25050520,to_em_020,13914
2023,25050530,to_em_020,8613
2023,25050540,to_em_020,4044
2023,25050550,to_em_020,8066
2023,25050560,to_em_020,2043
2023,25050570,to_em_020,2251
2023,25050580,to_em_020,4783
2023,25050590,to_em_020,2776
2023,25050600,to_em_020,10691
2023,25050610,to_em_020,19666
2023,25050620,to_em_020,6666
2023,26010510,to_em_020,3528
2023,26010520,to_em_020,3483
2023,26010530,to_em_020,3345
2023,26010590,to_em_020,4911
2023,26010600,to_em_020,7725
2023,26010610,to_em_020,5838
2023,26010620,to_em_020,5145
2023,26010630,to_em_020,4510
2023,26010640,to_em_020,2023
2023,26010660,to_em_020,10982
2023,26010670,to_em_020,6650
2023,26010681,to_em_020,4891
2023,26020510,to_em_020,7695
2023,26020520,to_em_020,9620
2023,26020530,to_em_020,5661
2023,26020540,to_em_020,4075
2023,26020550,to_em_020,4163
2023,26020560,to_em_020,15978
2023,26020570,to_em_020,42676
2023,26020580,to_em_020,6576
2023,26020590,to_em_020,9925
2023,26020600,to_em_020,12279
2023,26020610,to_em_020,19578
2023,26020620,to_em_020,4661
2023,26020630,to_em_020,1635
2023,26020640,to_em_020,25709
2023,26030510,to_em_020,18583
2023,26030520,to_em_020,9784
2023,26030530,to_em_020,2930
2023,26030540,to_em_020,2992
2023,26030550,to_em_020,30003
2023,26030580,to_em_020,2544
2023,26030590,to_em_020,3056
2023,26030600,to_em_020,1483
2023,26030610,to_em_020,3135
2023,26040510,to_em_020,13853
2023,26040520,to_em_020,8100
2023,26040530,to_em_020,6712
2023,26040540,to_em_020,3511
2023,26040560,to_em_020,33486
2023,26040570,to_em_020,5837
2023,26040580,to_em_020,36609
2023,26040590,to_em_020,3701
2023,26510110,to_em_020,30177
2023,26510120,to_em_020,13202
2023,26510130,to_em_020,7879
2023,26510140,to_em_020,12808
2023,26510150,to_em_020,15877
2023,26510160,to_em_020,12820
2023,26510310,to_em_020,5709
2023,26510340,to_em_020,9229
2023,26510360,to_em_020,2231
2023,26510370,to_em_020,3212
2023,26510380,to_em_020,6619
2023,26510400,to_em_020,2139
2023,29010110,to_em_020,17748
2023,29010311,to_em_020,1931
2023,29010312,to_em_020,6132
2023,29010330,to_em_020,7760
2023,29010340,to_em_020,4380
2023,29010350,to_em_020,4923
2023,29010360,to_em_020,5678
2023,29010370,to_em_020,8222
2023,29010380,to_em_020,3268
2023,29010390,to_em_020,2398
2023,29010512,to_em_020,1257
2023,29010513,to_em_020,10336
2023,29010514,to_em_020,5679
2023,29010515,to_em_020,27852
2023,29010521,to_em_020,4252
2023,29010522,to_em_020,12894
2023,29010560,to_em_020,3296
2023,29010590,to_em_020,6047
2023,29010600,to_em_020,5402
2023,29010610,to_em_020,2712
2023,29010640,to_em_020,3019
2023,29010660,to_em_020,9014
2023,29010680,to_em_020,3381
2023,29010710,to_em_020,4144
2023,31011540,to_em_020,12695
2023,31011550,to_em_020,11720
2023,31011560,to_em_020,4087
2023,31011570,to_em_020,9611
2023,31011580,to_em_020,8050
2023,31011590,to_em_020,8761
2023,31011600,to_em_020,5877
2023,31011610,to_em_020,6925
2023,31011620,to_em_020,10069
2023,31011630,to_em_020,3613
2023,31012520,to_em_020,1990
2023,31012530,to_em_020,5728
2023,31012540,to_em_020,5303
2023,31012550,to_em_020,40776
2023,31012560,to_em_020,12768
2023,31012570,to_em_020,6290
2023,31012600,to_em_020,14568
2023,31012610,to_em_020,9459
2023,31012620,to_em_020,2641
2023,31012640,to_em_020,7667
2023,31012650,to_em_020,9852
2023,31012660,to_em_020,8028
2023,31013530,to_em_020,5181
2023,31013540,to_em_020,5754
2023,31013550,to_em_020,4981
2023,31013560,to_em_020,47946
2023,31013670,to_em_020,3702
2023,31013680,to_em_020,11681
2023,31013690,to_em_020,2968
2023,31013700,to_em_020,4875
2023,31013710,to_em_020,5476
2023,31013720,to_em_020,8073
2023,31014510,to_em_020,1827
2023,31014520,to_em_020,4052
2023,31014530,to_em_020,45811
2023,31014540,to_em_020,2401
2023,31014600,to_em_020,24527
2023,31014620,to_em_020,32061
2023,31014630,to_em_020,13110
2023,31014640,to_em_020,3750
2023,31014650,to_em_020,16848
2023,31014660,to_em_020,16347
2023,31014670,to_em_020,3837
2023,31014680,to_em_020,4411
2023,31021510,to_em_020,4156
2023,31021520,to_em_020,3537
2023,31021530,to_em_020,4380
2023,31021540,to_em_020,4917
2023,31021550,to_em_020,4028
2023,31021560,to_em_020,2617
2023,31021570,to_em_020,2193
2023,31021580,to_em_020,2831
2023,31021590,to_em_020,5155
2023,31021600,to_em_020,3604
2023,31021610,to_em_020,971
2023,31021620,to_em_020,1976
2023,31021640,to_em_020,1239
2023,31021650,to_em_020,5291
2023,31021660,to_em_020,16814
2023,31021670,to_em_020,9923
2023,31021680,to_em_020,17883
2023,31022510,to_em_020,14022
2023,31022530,to_em_020,2528
2023,31022540,to_em_020,5112
2023,31022550,to_em_020,707
2023,31022560,to_em_020,2649
2023,31022570,to_em_020,46392
2023,31022580,to_em_020,4436
2023,31022590,to_em_020,1828
2023,31022600,to_em_020,5958
2023,31022610,to_em_020,9026
2023,31022620,to_em_020,1729
2023,31023510,to_em_020,3475
2023,31023520,to_em_020,2333
2023,31023530,to_em_020,23859
2023,31023540,to_em_020,1889
2023,31023550,to_em_020,1381
2023,31023560,to_em_020,7681
2023,31023580,to_em_020,37303
2023,31023590,to_em_020,3221
2023,31023600,to_em_020,5363
2023,31023610,to_em_020,2299
2023,31023620,to_em_020,25254
2023,31023630,to_em_020,13664
2023,31023640,to_em_020,8635
2023,31023670,to_em_020,23169
2023,31023680,to_em_020,8594
2023,31023710,to_em_020,14262
2023,31023720,to_em_020,10208
2023,31023740,to_em_020,96004
2023,31023750,to_em_020,6261
2023,31023760,to_em_020,26195
2023,31023770,to_em_020,34858
2023,31023780,to_em_020,4832
2023,31030520,to_em_020,20008
2023,31030550,to_em_020,7528
2023,31030560,to_em_020,3460
2023,31030570,to_em_020,5211
2023,31030580,to_em_020,10920
2023,31030590,to_em_020,15262
2023,31030600,to_em_020,13391
2023,31030640,to_em_020,5173
2023,31030650,to_em_020,6004
2023,31030670,to_em_020,5153
2023,31030680,to_em_020,6449
2023,31030690,to_em_020,19314
2023,31030700,to_em_020,5786
2023,31030710,to_em_020,12952
2023,31041510,to_em_020,7022
2023,31041520,to_em_020,6827
2023,31041530,to_em_020,4954
2023,31041540,to_em_020,5280
2023,31041550,to_em_020,4870
2023,31041560,to_em_020,10395
2023,31041570,to_em_020,20688
2023,31041580,to_em_020,4543
2023,31041590,to_em_020,2086
2023,31041600,to_em_020,6013
2023,31041610,to_em_020,9633
2023,31041630,to_em_020,3309
2023,31041640,to_em_020,5879
2023,31041651,to_em_020,1674
2023,31042510,to_em_020,3276
2023,31042520,to_em_020,2489
2023,31042530,to_em_020,5538
2023,31042540,to_em_020,5364
2023,31042550,to_em_020,5628
2023,31042580,to_em_020,16927
2023,31042590,to_em_020,11654
2023,31042600,to_em_020,4418
2023,31042610,to_em_020,5106
2023,31042620,to_em_020,22980
2023,31042630,to_em_020,9983
2023,31042640,to_em_020,5220
2023,31042650,to_em_020,12289
2023,31042660,to_em_020,3139
2023,31042670,to_em_020,1846
2023,31042681,to_em_020,10085
2023,31042691,to_em_020,57742
2023,31051511,to_em_020,4939
2023,31051521,to_em_020,9665
2023,31051531,to_em_020,2668
2023,31051541,to_em_020,2708
2023,31051551,to_em_020,4169
2023,31051561,to_em_020,10400
2023,31051571,to_em_020,3817
2023,31051581,to_em_020,2815
2023,31051591,to_em_020,19174
2023,31051601,to_em_020,23953
2023,31051611,to_em_020,4531
2023,31051621,to_em_020,16446
2023,31051631,to_em_020,5580
2023,31051641,to_em_020,29281
2023,31051651,to_em_020,7169
2023,31051661,to_em_020,7846
2023,31051671,to_em_020,3941
2023,31051681,to_em_020,5434
2023,31051691,to_em_020,14436
2023,31051701,to_em_020,11327
2023,31052511,to_em_020,3302
2023,31052521,to_em_020,4216
2023,31052531,to_em_020,6864
2023,31052541,to_em_020,5046
2023,31052551,to_em_020,7415
2023,31052561,to_em_020,4447
2023,31052571,to_em_020,2469
2023,31052581,to_em_020,8727
2023,31052591,to_em_020,3372
2023,31052601,to_em_020,5481
2023,31053511,to_em_020,7832
2023,31053521,to_em_020,4092
2023,31053531,to_em_020,2220
2023,31053541,to_em_020,3809
2023,31053551,to_em_020,3463
2023,31053561,to_em_020,11834
2023,31053571,to_em_020,33447
2023,31060510,to_em_020,56
2023,31060520,to_em_020,777
2023,31060530,to_em_020,3680
2023,31060540,to_em_020,2231
2023,31060550,to_em_020,1942
2023,31060560,to_em_020,4771
2023,31060570,to_em_020,3750
2023,31060580,to_em_020,2139
2023,31060590,to_em_020,1820
2023,31060600,to_em_020,14209
2023,31060610,to_em_020,743
2023,31060620,to_em_020,7667
2023,31060630,to_em_020,2065
2023,31060640,to_em_020,4943
2023,31060650,to_em_020,1250
2023,31060660,to_em_020,23983
2023,31060680,to_em_020,6326
2023,31060690,to_em_020,4432
2023,31060700,to_em_020,20617
2023,31070110,to_em_020,11356
2023,31070120,to_em_020,13694
2023,31070130,to_em_020,28233
2023,31070140,to_em_020,23651
2023,31070310,to_em_020,25097
2023,31070320,to_em_020,12814
2023,31070330,to_em_020,8226
2023,31070340,to_em_020,4696
2023,31070370,to_em_020,1466
2023,31070510,to_em_020,12654
2023,31070520,to_em_020,7262
2023,31070530,to_em_020,18953
2023,31070550,to_em_020,2428
2023,31070560,to_em_020,5219
2023,31070570,to_em_020,1773
2023,31070580,to_em_020,2471
2023,31070590,to_em_020,16647
2023,31070600,to_em_020,4076
2023,31070610,to_em_020,2828
2023,31070640,to_em_020,12931
2023,31070650,to_em_020,11871
2023,31070660,to_em_020,4150
2023,31070670,to_em_020,17666
2023,31070680,to_em_020,6150
2023,31070690,to_em_020,25947
2023,31080510,to_em_020,1978
2023,31080520,to_em_020,2675
2023,31080530,to_em_020,3017
2023,31080550,to_em_020,779
2023,31080560,to_em_020,5692
2023,31080580,to_em_020,5431
2023,31080600,to_em_020,2717
2023,31080610,to_em_020,7970
2023,31091510,to_em_020,5012
2023,31091540,to_em_020,10390
2023,31091550,to_em_020,5082
2023,31091560,to_em_020,5376
2023,31091570,to_em_020,4374
2023,31091580,to_em_020,8389
2023,31091620,to_em_020,4151
2023,31091710,to_em_020,9199
2023,31091730,to_em_020,4720
2023,31091740,to_em_020,11987
2023,31091760,to_em_020,7351
2023,31091770,to_em_020,5545
2023,31091780,to_em_020,9531
2023,31092590,to_em_020,5241
2023,31092660,to_em_020,114603
2023,31092680,to_em_020,3653
2023,31092690,to_em_020,6012
2023,31092700,to_em_020,6037
2023,31092720,to_em_020,4827
2023,31092730,to_em_020,28720
2023,31092740,to_em_020,9280
2023,31092750,to_em_020,19681
2023,31092760,to_em_020,13552
2023,31092770,to_em_020,17726
2023,31092780,to_em_020,3437
2023,31101510,to_em_020,4833
2023,31101511,to_em_020,14397
2023,31101512,to_em_020,4368
2023,31101513,to_em_020,7585
2023,31101514,to_em_020,3794
2023,31101515,to_em_020,3731
2023,31101520,to_em_020,5618
2023,31101540,to_em_020,7556
2023,31101550,to_em_020,2040
2023,31101560,to_em_020,4868
2023,31101580,to_em_020,12293
2023,31101590,to_em_020,8150
2023,31101600,to_em_020,8355
2023,31101610,to_em_020,4688
2023,31101620,to_em_020,12168
2023,31101630,to_em_020,10245
2023,31101640,to_em_020,6344
2023,31101650,to_em_020,3738
2023,31101660,to_em_020,8454
2023,31101670,to_em_020,7777
2023,31101680,to_em_020,5934
2023,31103510,to_em_020,13657
2023,31103511,to_em_020,4719
2023,31103512,to_em_020,5705
2023,31103530,to_em_020,6873
2023,31103540,to_em_020,9790
2023,31103550,to_em_020,14788
2023,31103560,to_em_020,10058
2023,31103570,to_em_020,4228
2023,31103580,to_em_020,11193
2023,31103590,to_em_020,38978
2023,31103600,to_em_020,27113
2023,31103610,to_em_020,11170
2023,31104510,to_em_020,3208
2023,31104511,to_em_020,6857
2023,31104512,to_em_020,2479
2023,31104513,to_em_020,10230
2023,31104514,to_em_020,9693
2023,31104520,to_em_020,4163
2023,31104530,to_em_020,4465
2023,31104550,to_em_020,5365
2023,31104560,to_em_020,7712
2023,31104570,to_em_020,20149
2023,31104580,to_em_020,5873
2023,31110510,to_em_020,12774
2023,31110521,to_em_020,10935
2023,31110522,to_em_020,2015
2023,31110530,to_em_020,8023
2023,31110540,to_em_020,1081
2023,31110550,to_em_020,10784
2023,31110560,to_em_020,2448
2023,31120510,to_em_020,8577
2023,31120520,to_em_020,15004
2023,31120530,to_em_020,8812
2023,31120540,to_em_020,10642
2023,31120550,to_em_020,2524
2023,31120560,to_em_020,6497
2023,31120570,to_em_020,4326
2023,31120580,to_em_020,9107
2023,31130110,to_em_020,14360
2023,31130111,to_em_020,31030
2023,31130120,to_em_020,33698
2023,31130140,to_em_020,15421
2023,31130150,to_em_020,13388
2023,31130160,to_em_020,4106
2023,31130310,to_em_020,4594
2023,31130340,to_em_020,7342
2023,31130350,to_em_020,1153
2023,31130510,to_em_020,10781
2023,31130520,to_em_020,8402
2023,31130530,to_em_020,7533
2023,31130540,to_em_020,6315
2023,31130570,to_em_020,23651
2023,31130580,to_em_020,21438
2023,31130590,to_em_020,12268
2023,31140510,to_em_020,10491
2023,31140530,to_em_020,14972
2023,31140550,to_em_020,15543
2023,31140560,to_em_020,5578
2023,31140571,to_em_020,6143
2023,31140572,to_em_020,6459
2023,31140581,to_em_020,16156
2023,31140582,to_em_020,3738
2023,31150510,to_em_020,17353
2023,31150520,to_em_020,12344
2023,31150530,to_em_020,7938
2023,31150540,to_em_020,12280
2023,31150550,to_em_020,7160
2023,31150560,to_em_020,10688
2023,31150590,to_em_020,7920
2023,31150611,to_em_020,25324
2023,31150620,to_em_020,23004
2023,31150640,to_em_020,9321
2023,31150650,to_em_020,42727
2023,31150670,to_em_020,5651
2023,31150680,to_em_020,4736
2023,31150690,to_em_020,5704
2023,31150700,to_em_020,8710
2023,31150710,to_em_020,6578
2023,31150720,to_em_020,2803
2023,31150740,to_em_020,5511
2023,31150750,to_em_020,12002
2023,31150760,to_em_020,11506
2023,31160510,to_em_020,38642
2023,31160520,to_em_020,8251
2023,31160540,to_em_020,7691
2023,31160550,to_em_020,5373
2023,31160560,to_em_020,10857
2023,31160570,to_em_020,5762
2023,31160580,to_em_020,1829
2023,31160590,to_em_020,1593
2023,31160600,to_em_020,2003
2023,31160610,to_em_020,13012
2023,31160630,to_em_020,2494
2023,31160640,to_em_020,14020
2023,31170510,to_em_020,10239
2023,31170520,to_em_020,16683
2023,31170530,to_em_020,9780
2023,31170540,to_em_020,4562
2023,31170550,to_em_020,2810
2023,31170560,to_em_020,17565
2023,31180510,to_em_020,11390
2023,31180520,to_em_020,2555
2023,31180530,to_em_020,12697
2023,31180540,to_em_020,1784
2023,31180550,to_em_020,2533
2023,31180560,to_em_020,15718
2023,31180590,to_em_020,5529
2023,31180600,to_em_020,7897
2023,31180611,to_em_020,19249
2023,31180620,to_em_020,15839
2023,31180630,to_em_020,10371
2023,31180650,to_em_020,3479
2023,31180660,to_em_020,6234
2023,31180670,to_em_020,5333
2023,31191110,to_em_020,15327
2023,31191120,to_em_020,17413
2023,31191130,to_em_020,16470
2023,31191140,to_em_020,16550
2023,31191340,to_em_020,6514
2023,31191350,to_em_020,8196
2023,31191360,to_em_020,13259
2023,31191510,to_em_020,15070
2023,31191530,to_em_020,10230
2023,31191540,to_em_020,8043
2023,31191550,to_em_020,8463
2023,31191560,to_em_020,7168
2023,31192520,to_em_020,21693
2023,31192540,to_em_020,16165
2023,31192550,to_em_020,25559
2023,31192560,to_em_020,9102
2023,31192570,to_em_020,12425
2023,31192590,to_em_020,15584
2023,31192600,to_em_020,5883
2023,31192610,to_em_020,9949
2023,31192630,to_em_020,18607
2023,31192640,to_em_020,10563
2023,31192650,to_em_020,3761
2023,31192660,to_em_020,9953
2023,31192670,to_em_020,3766
2023,31192680,to_em_020,14005
2023,31192690,to_em_020,5312
2023,31193510,to_em_020,9006
2023,31193520,to_em_020,7794
2023,31193530,to_em_020,6187
2023,31193550,to_em_020,6260
2023,31193560,to_em_020,15519
2023,31193580,to_em_020,4621
2023,31193590,to_em_020,8828
2023,31193600,to_em_020,11067
2023,31193610,to_em_020,7393
2023,31193620,to_em_020,2220
2023,31193630,to_em_020,13144
2023,31200110,to_em_020,14332
2023,31200120,to_em_020,9210
2023,31200130,to_em_020,6699
2023,31200150,to_em_020,14664
2023,31200310,to_em_020,33378
2023,31200320,to_em_020,19419
2023,31200350,to_em_020,14586
2023,31200360,to_em_020,2289
2023,31200370,to_em_020,3189
2023,31200390,to_em_020,214
2023,31200511,to_em_020,27609
2023,31200512,to_em_020,10619
2023,31200513,to_em_020,13743
2023,31200514,to_em_020,7665
2023,31200515,to_em_020,12248
2023,31200516,to_em_020,1612
2023,31200520,to_em_020,8816
2023,31200530,to_em_020,15301
2023,31200540,to_em_020,7349
2023,31200570,to_em_020,8588
2023,31210110,to_em_020,4665
2023,31210120,to_em_020,45107
2023,31210310,to_em_020,8045
2023,31210320,to_em_020,6073
2023,31210330,to_em_020,8547
2023,31210340,to_em_020,14102
2023,31210350,to_em_020,8102
2023,31210360,to_em_020,4677
2023,31210370,to_em_020,3229
2023,31210380,to_em_020,1175
2023,31210510,to_em_020,9109
2023,31210520,to_em_020,13571
2023,31210530,to_em_020,5958
2023,31210540,to_em_020,10838
2023,31220110,to_em_020,17826
2023,31220310,to_em_020,4774
2023,31220320,to_em_020,2052
2023,31220330,to_em_020,5331
2023,31220340,to_em_020,11665
2023,31220350,to_em_020,9889
2023,31220360,to_em_020,6835
2023,31220380,to_em_020,12315
2023,31220390,to_em_020,5301
2023,31220400,to_em_020,6089
2023,31220410,to_em_020,3244
2023,31220420,to_em_020,1794
2023,31220510,to_em_020,7483
2023,31220520,to_em_020,11118
2023,31220530,to_em_020,11102
2023,31230110,to_em_020,23607
2023,31230120,to_em_020,18396
2023,31230130,to_em_020,37925
2023,31230340,to_em_020,32338
2023,31230350,to_em_020,10626
2023,31230360,to_em_020,11427
2023,31230530,to_em_020,10906
2023,31230540,to_em_020,11452
2023,31230560,to_em_020,11456
2023,31230600,to_em_020,9736
2023,31230610,to_em_020,12840
2023,31230620,to_em_020,8092
2023,31230630,to_em_020,15116
2023,31230640,to_em_020,3976
2023,31240120,to_em_020,34557
2023,31240130,to_em_020,28374
2023,31240140,to_em_020,50522
2023,31240150,to_em_020,46657
2023,31240310,to_em_020,3865
2023,31240330,to_em_020,8345
2023,31240350,to_em_020,19965
2023,31240360,to_em_020,9943
2023,31240370,to_em_020,9733
2023,31240380,to_em_020,38340
2023,31240390,to_em_020,24354
2023,31240420,to_em_020,17823
2023,31240430,to_em_020,31890
2023,31240520,to_em_020,16369
2023,31240530,to_em_020,7911
2023,31240540,to_em_020,4601
2023,31240550,to_em_020,67487
2023,31240560,to_em_020,5993
2023,31240570,to_em_020,13082
2023,31240600,to_em_020,5213
2023,31240610,to_em_020,34768
2023,31240620,to_em_020,7241
2023,31240640,to_em_020,6247
2023,31240650,to_em_020,44753
2023,31240670,to_em_020,3830
2023,31240691,to_em_020,11776
2023,31240700,to_em_020,30607
2023,31240710,to_em_020,5295
2023,31240720,to_em_020,9027
2023,31250120,to_em_020,27951
2023,31250140,to_em_020,20820
2023,31250340,to_em_020,13862
2023,31250350,to_em_020,3291
2023,31250360,to_em_020,538
2023,31250380,to_em_020,1439
2023,31250511,to_em_020,14625
2023,31250512,to_em_020,10292
2023,31250513,to_em_020,5953
2023,31250514,to_em_020,4705
2023,31250540,to_em_020,12962
2023,31250550,to_em_020,9247
2023,31250560,to_em_020,2573
2023,31250570,to_em_020,8362
2023,31250580,to_em_020,18531
2023,31250590,to_em_020,4169
2023,31260110,to_em_020,11000
2023,31260310,to_em_020,12237
2023,31260320,to_em_020,8122
2023,31260330,to_em_020,13110
2023,31260340,to_em_020,6124
2023,31260510,to_em_020,5292
2023,31260520,to_em_020,14078
2023,31260530,to_em_020,6339
2023,31260540,to_em_020,8798
2023,31260550,to_em_020,4490
2023,31260561,to_em_020,5581
2023,31260571,to_em_020,9051
2023,31270110,to_em_020,22919
2023,31270310,to_em_020,10733
2023,31270320,to_em_020,8139
