기준연도,격자코드,통계항목,통계값
2023,11020580,cp_bem_008,114
2023,11020580,cp_bem_009,2373
2023,11020580,cp_bem_010,537
2023,11020580,cp_bem_011,81
2023,11020580,cp_bem_012,108
2023,11020580,cp_bem_013,973
2023,11020580,cp_bem_014,41
2023,11020580,cp_bem_015,144
2023,11020580,cp_bem_016,114
2023,11020580,cp_bem_017,129
2023,11020580,cp_bem_018,457
2023,11020580,cp_bem_019,200
2023,11020590,cp_bem_003,5608
2023,11020590,cp_bem_005,59
2023,11020590,cp_bem_006,241
2023,11020590,cp_bem_007,7701
2023,11020590,cp_bem_008,331
2023,11020590,cp_bem_009,2928
2023,11020590,cp_bem_010,2005
2023,11020590,cp_bem_011,819
2023,11020590,cp_bem_012,1252
2023,11020590,cp_bem_013,5547
2023,11020590,cp_bem_014,2338
2023,11020590,cp_bem_015,1524
2023,11020590,cp_bem_016,213
2023,11020590,cp_bem_017,1953
2023,11020590,cp_bem_018,163
2023,11020590,cp_bem_019,468
2023,11020600,cp_bem_003,6825
2023,11020600,cp_bem_004,N/A
2023,11020600,cp_bem_006,2163
2023,11020600,cp_bem_007,6694
2023,11020600,cp_bem_008,367
2023,11020600,cp_bem_009,2497
2023,11020600,cp_bem_010,2823
2023,11020600,cp_bem_011,2759
2023,11020600,cp_bem_012,617
2023,11020600,cp_bem_013,2342
2023,11020600,cp_bem_014,2668
2023,11020600,cp_bem_015,348
2023,11020600,cp_bem_016,115
2023,11020600,cp_bem_017,555
2023,11020600,cp_bem_018,112
2023,11020600,cp_bem_019,274
2023,11020650,cp_bem_003,1081
2023,11020650,cp_bem_006,157
2023,11020650,cp_bem_007,851
2023,11020650,cp_bem_008,64
2023,11020650,cp_bem_009,586
2023,11020650,cp_bem_010,71
2023,11020650,cp_bem_011,92
2023,11020650,cp_bem_012,148
2023,11020650,cp_bem_013,163
2023,11020650,cp_bem_014,41
2023,11020650,cp_bem_015,47
2023,11020650,cp_bem_016,260
2023,11020650,cp_bem_017,364
2023,11020650,cp_bem_018,63
2023,11020650,cp_bem_019,192
2023,11020670,cp_bem_003,495
2023,11020670,cp_bem_006,76
2023,11020670,cp_bem_007,2517
2023,11020670,cp_bem_008,58
2023,11020670,cp_bem_009,686
2023,11020670,cp_bem_010,30
2023,11020670,cp_bem_011,77
2023,11020670,cp_bem_012,262
2023,11020670,cp_bem_013,159
2023,11020670,cp_bem_014,404
2023,11020670,cp_bem_015,26
2023,11020670,cp_bem_016,52
2023,11020670,cp_bem_017,352
2023,11020670,cp_bem_018,99
2023,11020670,cp_bem_019,186
2023,11020680,cp_bem_003,126
2023,11020680,cp_bem_005,34
2023,11020680,cp_bem_006,70
2023,11020680,cp_bem_007,1283
2023,11020680,cp_bem_008,284
2023,11020680,cp_bem_009,643
2023,11020680,cp_bem_010,1613
2023,11020680,cp_bem_011,498
2023,11020680,cp_bem_012,174
2023,11020680,cp_bem_013,1054
2023,11020680,cp_bem_014,447
2023,11020680,cp_bem_015,47
2023,11020680,cp_bem_016,361
2023,11020680,cp_bem_017,405
2023,11020680,cp_bem_018,143
2023,11020680,cp_bem_019,490
2023,11020690,cp_bem_003,1424
2023,11020690,cp_bem_006,69
2023,11020690,cp_bem_007,14491
2023,11020690,cp_bem_008,220
2023,11020690,cp_bem_009,931
2023,11020690,cp_bem_010,288
2023,11020690,cp_bem_011,156
2023,11020690,cp_bem_012,1286
2023,11020690,cp_bem_013,332
2023,11020690,cp_bem_014,638
2023,11020690,cp_bem_015,1550
2023,11020690,cp_bem_016,422
2023,11020690,cp_bem_017,482
2023,11020690,cp_bem_018,280
2023,11020690,cp_bem_019,190
2023,11020700,cp_bem_003,629
2023,11020700,cp_bem_005,N/A
2023,11020700,cp_bem_006,227
2023,11020700,cp_bem_007,1668
2023,11020700,cp_bem_008,202
2023,11020700,cp_bem_009,759
2023,11020700,cp_bem_010,386
2023,11020700,cp_bem_011,84
2023,11020700,cp_bem_012,200
2023,11020700,cp_bem_013,1376
2023,11020700,cp_bem_014,1870
2023,11020700,cp_bem_015,18
2023,11020700,cp_bem_016,386
2023,11020700,cp_bem_017,579
2023,11020700,cp_bem_018,110
2023,11020700,cp_bem_019,276
2023,11020710,cp_bem_002,N/A
2023,11020710,cp_bem_003,136
2023,11020710,cp_bem_005,48
2023,11020710,cp_bem_006,206
2023,11020710,cp_bem_007,999
2023,11020710,cp_bem_008,45
2023,11020710,cp_bem_009,428
2023,11020710,cp_bem_010,134
2023,11020710,cp_bem_011,41
2023,11020710,cp_bem_012,332
2023,11020710,cp_bem_013,231
2023,11020710,cp_bem_014,172
2023,11020710,cp_bem_015,90
2023,11020710,cp_bem_016,207
2023,11020710,cp_bem_017,917
2023,11020710,cp_bem_018,91
2023,11020710,cp_bem_019,199
2023,11020720,cp_bem_003,482
2023,11020720,cp_bem_005,18
2023,11020720,cp_bem_006,510
2023,11020720,cp_bem_007,885
2023,11020720,cp_bem_008,67
2023,11020720,cp_bem_009,211
2023,11020720,cp_bem_010,119
2023,11020720,cp_bem_011,67
2023,11020720,cp_bem_012,148
2023,11020720,cp_bem_013,281
2023,11020720,cp_bem_014,677
2023,11020720,cp_bem_015,18
2023,11020720,cp_bem_016,612
2023,11020720,cp_bem_017,335
2023,11020720,cp_bem_018,72
2023,11020720,cp_bem_019,170
2023,11020730,cp_bem_003,1139
2023,11020730,cp_bem_006,68
2023,11020730,cp_bem_007,1265
2023,11020730,cp_bem_008,25
2023,11020730,cp_bem_009,282
2023,11020730,cp_bem_010,43
2023,11020730,cp_bem_011,42
2023,11020730,cp_bem_012,160
2023,11020730,cp_bem_013,303
2023,11020730,cp_bem_014,102
2023,11020730,cp_bem_015,17
2023,11020730,cp_bem_016,168
2023,11020730,cp_bem_017,360
2023,11020730,cp_bem_018,54
2023,11020730,cp_bem_019,149
2023,11030510,cp_bem_003,159
2023,11030510,cp_bem_004,N/A
2023,11030510,cp_bem_005,68
2023,11030510,cp_bem_006,219
2023,11030510,cp_bem_007,718
2023,11030510,cp_bem_008,22
2023,11030510,cp_bem_009,452
2023,11030510,cp_bem_010,489
2023,11030510,cp_bem_011,29
2023,11030510,cp_bem_012,131
2023,11030510,cp_bem_013,178
2023,11030510,cp_bem_014,1213
2023,11030510,cp_bem_015,114
2023,11030510,cp_bem_016,273
2023,11030510,cp_bem_017,348
2023,11030510,cp_bem_018,137
2023,11030510,cp_bem_019,224
2023,11030520,cp_bem_003,40
2023,11030520,cp_bem_005,N/A
2023,11030520,cp_bem_006,31
2023,11030520,cp_bem_007,307
2023,11030520,cp_bem_008,53
2023,11030520,cp_bem_009,588
2023,11030520,cp_bem_010,119
2023,11030520,cp_bem_011,8
2023,11030520,cp_bem_012,67
2023,11030520,cp_bem_013,103
2023,11030520,cp_bem_014,12
2023,11030520,cp_bem_015,23
2023,11030520,cp_bem_016,397
2023,11030520,cp_bem_017,149
2023,11030520,cp_bem_018,62
2023,11030520,cp_bem_019,104
2023,11030530,cp_bem_003,235
2023,11030530,cp_bem_004,5
2023,11030530,cp_bem_005,15
2023,11030530,cp_bem_006,1946
2023,11030530,cp_bem_007,1864
2023,11030530,cp_bem_008,859
2023,11030530,cp_bem_009,1770
2023,11030530,cp_bem_010,2961
2023,11030530,cp_bem_011,2714
2023,11030530,cp_bem_012,399
2023,11030530,cp_bem_013,1890
2023,11030530,cp_bem_014,2102
2023,11030530,cp_bem_015,46
2023,11030530,cp_bem_016,217
2023,11030530,cp_bem_017,908
2023,11030530,cp_bem_018,373
2023,11030530,cp_bem_019,574
2023,11030570,cp_bem_001,N/A
2023,11030570,cp_bem_003,117
2023,11030570,cp_bem_005,61
2023,11030570,cp_bem_006,320
2023,11030570,cp_bem_007,2494
2023,11030570,cp_bem_008,68
2023,11030570,cp_bem_009,197
2023,11030570,cp_bem_010,196
2023,11030570,cp_bem_011,48
2023,11030570,cp_bem_012,223
2023,11030570,cp_bem_013,159
2023,11030570,cp_bem_014,593
2023,11030570,cp_bem_015,23
2023,11030570,cp_bem_016,342
2023,11030570,cp_bem_017,201
2023,11030570,cp_bem_018,47
2023,11030570,cp_bem_019,192
2023,11030580,cp_bem_003,67
2023,11030580,cp_bem_005,5
2023,11030580,cp_bem_006,174
2023,11030580,cp_bem_007,468
2023,11030580,cp_bem_008,124
2023,11030580,cp_bem_009,128
2023,11030580,cp_bem_010,117
