기준년도,행정구역코드,통계항목,통계값
2023,11010700,ho_yr_006,N/A
2023,11010700,ho_yr_005,439
2023,11010700,ho_yr_004,292
2023,11010700,ho_yr_003,188
2023,11010700,ho_yr_002,153
2023,11010700,ho_yr_001,300
2023,11010700,ho_yr_015,19
2023,11010700,ho_yr_016,22
2023,11010700,ho_yr_017,46
2023,11010700,ho_yr_018,N/A
2023,11010700,ho_yr_019,N/A
2023,11010710,ho_yr_014,N/A
2023,11010710,ho_yr_013,68
2023,11010710,ho_yr_012,39
2023,11010710,ho_yr_011,234
2023,11010710,ho_yr_010,118
2023,11010710,ho_yr_009,414
2023,11010710,ho_yr_008,121
2023,11010710,ho_yr_007,N/A
2023,11010710,ho_yr_005,483
2023,11010710,ho_yr_004,721
2023,11010710,ho_yr_003,380
2023,11010710,ho_yr_002,71
2023,11010710,ho_yr_001,386
2023,11010710,ho_yr_015,N/A
2023,11010710,ho_yr_016,10
2023,11010710,ho_yr_017,N/A
2023,11010710,ho_yr_018,N/A
2023,11010710,ho_yr_019,240
2023,11010720,ho_yr_014,10
2023,11010720,ho_yr_013,23
2023,11010720,ho_yr_012,13
2023,11010720,ho_yr_011,24
2023,11010720,ho_yr_010,13
2023,11010720,ho_yr_009,32
2023,11010720,ho_yr_008,37
2023,11010720,ho_yr_007,11
2023,11010720,ho_yr_006,19
2023,11010720,ho_yr_005,159
2023,11010720,ho_yr_004,1178
2023,11010720,ho_yr_003,973
2023,11010720,ho_yr_002,439
2023,11010720,ho_yr_001,718
2023,11010720,ho_yr_015,39
2023,11010720,ho_yr_016,16
2023,11010720,ho_yr_017,28
2023,11010720,ho_yr_018,15
2023,11010720,ho_yr_019,20
2023,11010730,ho_yr_014,106
2023,11010730,ho_yr_013,71
2023,11010730,ho_yr_012,84
2023,11010730,ho_yr_011,74
2023,11010730,ho_yr_010,83
2023,11010730,ho_yr_009,179
2023,11010730,ho_yr_008,62
2023,11010730,ho_yr_007,20
2023,11010730,ho_yr_006,95
2023,11010730,ho_yr_005,338
2023,11010730,ho_yr_004,814
2023,11010730,ho_yr_003,2052
2023,11010730,ho_yr_002,236
2023,11010730,ho_yr_001,664
2023,11010730,ho_yr_015,73
2023,11010730,ho_yr_016,31
2023,11010730,ho_yr_017,48
2023,11010730,ho_yr_018,45
2023,11020520,ho_yr_013,N/A
2023,11020520,ho_yr_012,251
2023,11020520,ho_yr_006,N/A
2023,11020520,ho_yr_005,283
2023,11020520,ho_yr_002,N/A
2023,11020520,ho_yr_001,47
2023,11020520,ho_yr_016,153
2023,11020540,ho_yr_013,N/A
2023,11020540,ho_yr_012,N/A
2023,11020540,ho_yr_011,N/A
2023,11020540,ho_yr_010,6
2023,11020540,ho_yr_009,14
2023,11020540,ho_yr_008,N/A
2023,11020540,ho_yr_007,387
2023,11020540,ho_yr_006,370
2023,11020540,ho_yr_005,39
