기준년도,행정구역코드,통계항목,통계값
2023,11120720,to_in_006,7.5
2023,11120730,to_in_006,7.9
2023,11120740,to_in_006,10.5
2023,11130520,to_in_006,13
2023,11130620,to_in_006,13.1
2023,11130640,to_in_006,12
2023,11130650,to_in_006,11.1
2023,11130660,to_in_006,12.7
2023,11130680,to_in_006,11.7
2023,11130690,to_in_006,27.5
2023,11130700,to_in_006,15.4
2023,11130710,to_in_006,17.3
2023,11130720,to_in_006,9.8
2023,11130730,to_in_006,10.6
2023,11130740,to_in_006,15.8
2023,11130750,to_in_006,2.6
2023,11130760,to_in_006,7.9
2023,11140590,to_in_006,20.2
2023,11140600,to_in_006,6.5
2023,11140610,to_in_006,17
2023,11140630,to_in_006,13
2023,11140660,to_in_006,4.6
2023,11140680,to_in_006,7.1
2023,11140690,to_in_006,8.7
2023,11140700,to_in_006,11.1
2023,11140710,to_in_006,6.2
2023,11140720,to_in_006,8.5
2023,11140730,to_in_006,10.9
2023,11140740,to_in_006,17.8
2023,11140750,to_in_006,13.5
2023,11140760,to_in_006,11.3
2023,11140770,to_in_006,10.3
2023,11140780,to_in_006,19
2023,11150510,to_in_006,24.1
2023,11150520,to_in_006,10.2
2023,11150530,to_in_006,10.4
2023,11150540,to_in_006,12.2
2023,11150570,to_in_006,9.1
2023,11150580,to_in_006,14.8
2023,11150590,to_in_006,11
2023,11150600,to_in_006,15.8
2023,11150610,to_in_006,12.5
2023,11150620,to_in_006,20.9
2023,11150630,to_in_006,10.1
2023,11150640,to_in_006,22.4
2023,11150650,to_in_006,18.3
2023,11150660,to_in_006,15.9
2023,11150690,to_in_006,20.7
2023,11150700,to_in_006,16.4
2023,11150710,to_in_006,23.5
2023,11150720,to_in_006,8.4
2023,11160510,to_in_006,18.8
2023,11160520,to_in_006,8.8
2023,11160530,to_in_006,11.5
2023,11160540,to_in_006,10.9
2023,11160550,to_in_006,10
2023,11160570,to_in_006,11.6
2023,11160580,to_in_006,11.6
2023,11160590,to_in_006,10.2
2023,11160610,to_in_006,8.7
2023,11160630,to_in_006,9.1
2023,11160650,to_in_006,7.1
2023,11160660,to_in_006,8.3
2023,11160670,to_in_006,18.6
2023,11160690,to_in_006,19.5
2023,11160700,to_in_006,18.4
2023,11160710,to_in_006,10.1
2023,11160730,to_in_006,7.7
2023,11160740,to_in_006,18.6
2023,11160751,to_in_006,7.3
2023,11160761,to_in_006,11.6
2023,11170510,to_in_006,18.8
2023,11170520,to_in_006,17.2
2023,11170540,to_in_006,8.8
2023,11170550,to_in_006,7
2023,11170560,to_in_006,9.1
2023,11170610,to_in_006,12.9
2023,11170620,to_in_006,12.2
2023,11170640,to_in_006,12.7
2023,11170650,to_in_006,10.9
2023,11170670,to_in_006,8.5
2023,11170690,to_in_006,12
2023,11170700,to_in_006,4.1
2023,11170710,to_in_006,6.9
2023,11170720,to_in_006,12.9
2023,11170730,to_in_006,17.1
2023,11170740,to_in_006,29.5
2023,11180510,to_in_006,3.8
2023,11180520,to_in_006,11.4
2023,11180530,to_in_006,8.6
2023,11180540,to_in_006,7.1
2023,11180550,to_in_006,8
2023,11180570,to_in_006,9.7
2023,11180580,to_in_006,15.4
2023,11180590,to_in_006,9.5
2023,11180600,to_in_006,10
2023,11180610,to_in_006,9.9
2023,11190540,to_in_006,16.9
2023,11190550,to_in_006,8.6
2023,11190560,to_in_006,12.4
2023,11190610,to_in_006,11.7
2023,11190620,to_in_006,12
2023,11190630,to_in_006,7.5
2023,11190650,to_in_006,13.2
2023,11190660,to_in_006,13.1
2023,11190670,to_in_006,13.3
2023,11190680,to_in_006,10.5
2023,11190690,to_in_006,20.4
2023,11190700,to_in_006,9.1
2023,11190710,to_in_006,5.8
2023,11190720,to_in_006,8.4
2023,11190730,to_in_006,10.2
2023,11190740,to_in_006,5.7
2023,11190750,to_in_006,8.6
2023,11190760,to_in_006,19.4
2023,11200520,to_in_006,4.1
2023,11200530,to_in_006,9.4
2023,11200540,to_in_006,16.3
2023,11200550,to_in_006,8.5
2023,11200560,to_in_006,9.9
2023,11200630,to_in_006,5.2
2023,11200650,to_in_006,15
2023,11200660,to_in_006,8.1
2023,11200670,to_in_006,12.5
2023,11200680,to_in_006,12.3
2023,11200690,to_in_006,12.4
2023,11200700,to_in_006,14.2
2023,11200710,to_in_006,12.4
2023,11200720,to_in_006,9.7
2023,11200730,to_in_006,12.7
2023,11210520,to_in_006,8.5
2023,11210540,to_in_006,15.1
2023,11210570,to_in_006,5.7
2023,11210580,to_in_006,4.3
2023,11210610,to_in_006,4.3
2023,11210620,to_in_006,6.9
2023,11210630,to_in_006,7.5
2023,11210640,to_in_006,4.2
2023,11210650,to_in_006,5
2023,11210660,to_in_006,5
2023,11210680,to_in_006,5.2
2023,11210690,to_in_006,1.8
2023,11210710,to_in_006,15.1
2023,11210720,to_in_006,6.3
2023,11210730,to_in_006,4.1
2023,11210780,to_in_006,11.6
2023,11210790,to_in_006,14.3
2023,11210800,to_in_006,5.4
2023,11210810,to_in_006,8.8
2023,11210820,to_in_006,8.4
2023,11210830,to_in_006,10.5
2023,11220510,to_in_006,12.5
2023,11220520,to_in_006,17
2023,11220530,to_in_006,10.5
2023,11220540,to_in_006,21.6
2023,11220550,to_in_006,17
2023,11220560,to_in_006,9.8
2023,11220570,to_in_006,20.5
2023,11220580,to_in_006,26.8
2023,11220590,to_in_006,20.5
2023,11220600,to_in_006,19.7
2023,11220610,to_in_006,17.1
2023,11220620,to_in_006,12.7
2023,11220630,to_in_006,12.4
2023,11220640,to_in_006,15.9
2023,11220650,to_in_006,15.2
2023,11220660,to_in_006,17.7
2023,11220670,to_in_006,10.4
2023,11220680,to_in_006,20.9
